Year,GeoCode,Value
2010,d19,189.53
2009,d19,194.92
2021,d171,204.31
2020,d171,212.45
2019,d171,209.71
2018,d171,206.95
2017,d171,210.88
2016,d171,71.68
2015,d171,14.87
2014,d171,15.29
2013,d171,15.01
2012,d171,18.17
2011,d171,15.08
2010,d171,15.33
2009,d171,16.67
2021,d172,204.31
2020,d172,212.45
2019,d172,209.71
2018,d172,206.95
2017,d172,210.88
2016,d172,71.68
2015,d172,14.87
2014,d172,15.29
2013,d172,15.01
2012,d172,18.17
2011,d172,15.08
2010,d172,15.33
2009,d172,16.67
2021,d173,204.31
2020,d173,212.45
2019,d173,209.71
2018,d173,206.95
2017,d173,210.88
2016,d173,71.68
2015,d173,14.87
2014,d173,15.29
2013,d173,15.01
2012,d173,18.17
2011,d173,15.08
2010,d173,15.33
2009,d173,16.67
2021,d174,204.31
2020,d174,212.45
2019,d174,209.71
2018,d174,206.95
2017,d174,210.88
2016,d174,71.68
2015,d174,14.87
2014,d174,15.29
2013,d174,15.01
2012,d174,18.17
2011,d174,15.08
2010,d174,15.33
2009,d174,16.67
