Year,GeoCode,Value
2018,,32.1
2017,,31.2
2016,,32.3
2015,,33.3
2018,,32.9
2017,,35.9
2016,,35.2
2015,,35.4
2018,,32.7
2017,,35.2
2016,,35.5
2015,,35.9
2018,,29.5
2017,,30
2016,,31.7
2015,,31.5
2018,,36.6
2017,,38.6
2016,,39.5
2015,,38.2
2018,,33.7
2017,,34.9
2016,,35.5
2015,,35.5
2018,,35
2017,,34.6
2016,,34.2
2015,,34.5
2018,,35.7
2017,,35.1
2016,,34.9
2015,,36.6
2018,,26.7
2017,,27.5
2016,,28.8
2015,,30.5
2018,,30.3
2017,,30.8
2016,,30.7
2015,,31.8
2018,,30.1
2017,,31
2016,,31.1
2015,,30.6
2018,,33.2
2017,,35.5
2016,,36
2015,,35.2
2018,,34.8
2017,,34.7
2016,,36.8
2015,,36.2
2018,,28.6
2017,,30.8
2016,,31.8
2015,,31.5
2018,,32.6
2017,,33.1
2016,,34
2015,,33.8
2018,,33.7
2017,,35.3
2016,,35.8
2015,,35.9
2018,,30.7
2017,,32
2016,,32.1
2015,,33
2018,,32.1
2017,,33.7
2016,,33.7
2015,,35.5
2018,,32.2
2017,,33.1
2016,,33.1
2015,,33.5
2018,,28.8
2017,,28.3
2016,,29.6
2015,,30.7
2018,,29.2
2017,,28.1
2016,,28.3
2015,,29.3
2018,,35
2017,,33.9
2016,,33.8
2015,,34.5
2018,,30.3
2017,,30.6
2016,,31.2
2015,,32
2018,,33.6
2017,,33
2016,,33.2
2015,,33.9
2018,,33.8
2017,,33.7
2016,,32.9
2015,,33.7
2018,,31.9
2017,,32.9
2016,,33.3
2015,,32.6
2018,,28.9
2017,,29
2016,,30.7
2015,,30.5
2018,,32.7
2017,,33.3
2016,,36.9
2015,,36
2018,,31.3
2017,,32.1
2016,,33.4
2015,,35.3
2018,,34.7
2017,,35.7
2016,,37.8
2015,,37.1
2018,,34.9
2017,,34.7
2016,,36.4
2015,,35.6
2018,,33.7
2017,,33.5
2016,,33.6
2015,,32.6
2018,,41.1
2017,,42.3
2016,,44.7
2015,,44.8
2018,,35.7
2017,,34.9
2016,,35.5
2015,,34.5
2018,,31.5
2017,,32
2016,,33.2
2015,,31.5
2018,,28.7
2017,,30.8
2016,,28.3
2015,,28.6
2018,,34
2017,,33.5
2016,,34.7
2015,,36.5
2018,,31.4
2017,,29.4
2016,,32
2015,,31.2
2018,,29.7
2017,,32.8
2016,,34
2015,,35.5
2018,,33.1
2017,,34.3
2016,,35.3
2015,,35.7
2018,,33.8
2017,,33.1
2016,,34
2015,,33.5
2018,,30.3
2017,,30.9
2016,,32.2
2015,,32.4
2018,,31.7
2017,,31.8
2016,,32.5
2015,,33.7
2018,,31.1
2017,,31.7
2016,,31.4
2015,,31
2018,,27.7
2017,,29.6
2016,,30
2015,,29.3
2018,,29.6
2017,,29.2
2016,,29.9
2015,,28.4
2018,,30.6
2017,,32.4
2016,,32.5
2015,,34.4
2018,,34.2
2017,,35.2
2016,,36
2015,,35.5
2018,,36.6
2017,,35.6
2016,,37.1
2015,,36.2
2018,,31.8
2017,,32.6
2016,,31.7
2015,,30.6
2018,,32.4
2017,,36.2
2016,,36
2015,,36.4
2018,,31.7
2017,,31.6
2016,,32.9
2015,,32.8
2018,,32.5
2017,,33.5
2016,,34
2015,,34.9
2018,,32.5
2017,,33
2016,,35.8
2015,,33.9
2018,,32.2
2017,,32.1
2016,,31.8
2015,,33.9
2018,,35.2
2017,,36.9
2016,,36.5
2015,,37.3
2018,,38.6
2017,,40.3
2016,,40.5
2015,,41
2018,,33.9
2017,,34.3
2016,,35.8
2015,,37.2
2018,,30.6
2017,,32.5
2016,,32.1
2015,,32.2
2018,,33.8
2017,,34.5
2016,,35.8
2015,,35
2018,,33.6
2017,,35.4
2016,,36
2015,,36.4
2018,,29.7
2017,,30.2
2016,,30.7
2015,,30.2
2018,,27.5
2017,,28.7
2016,,29.2
2015,,30.4
2018,,32.8
2017,,32.2
2016,,33.5
2015,,34
2018,,32.1
2017,,31.5
2016,,33.7
2015,,33.6
2018,,26.5
2017,,28.4
2016,,27.8
2015,,28.5
2018,,29.7
2017,,30.5
2016,,32.2
2015,,33.3
2018,,28.4
2017,,31
2016,,32
2015,,33
2018,,35.5
2017,,35.2
2016,,35.8
2015,,36.2
2018,,33.3
2017,,34.9
2016,,35.5
2015,,34.1
2018,,31
2017,,31.1
2016,,31.3
2015,,32.1
2018,,31.8
2017,,32.7
2016,,32.7
2015,,33.8
2018,,34.4
2017,,35.2
2016,,36.4
2015,,37.8
2018,,33.2
2017,,33.5
2016,,34.9
2015,,35.4
2018,,32.1
2017,,31.3
2016,,36.4
2015,,31.6
2018,,33.9
2017,,34.5
2016,,35
2015,,36.2
2018,,33.3
2017,,34
2016,,34.7
2015,,36.3
2018,,33.2
2017,,32.5
2016,,33.8
2015,,33.7
2018,,34.3
2017,,35.5
2016,,34.9
2015,,38.4
2018,,31.1
2017,,31.7
2016,,31.7
2015,,31.5
2018,,34.2
2017,,34.3
2016,,37.3
2015,,36.3
2018,,31.6
2017,,31.6
2016,,32.5
2015,,34.2
2018,,31.9
2017,,33.3
2016,,35.3
2015,,35
2018,,33
2017,,31.8
2016,,34.3
2015,,35.3
2018,,26.5
2017,,27.4
2016,,29.3
2015,,27.5
2018,,27.6
2017,,30.5
2016,,33.4
2015,,31.2
2018,,30.5
2017,,33
2016,,34.9
2015,,34.2
2018,,32.2
2017,,32.8
2016,,33.8
2015,,33.9
2018,,34.2
2017,,35.7
2016,,36.9
2015,,37
2018,,29.7
2017,,30.7
2016,,32.7
2015,,32.2
2018,,29.4
2017,,30.5
2016,,32.3
2015,,33.7
2018,,33.6
2017,,34.6
2016,,35.4
2015,,35.3
2018,,34.6
2017,,34.8
2016,,37.2
2015,,35.9
2018,,36.9
2017,,37.1
2016,,36.9
2015,,35.7
2018,,26
2017,,25.8
2016,,27.1
2015,,27.5
2018,,29.6
2017,,29.5
2016,,30.4
2015,,32.8
2018,,28.6
2017,,29.8
2016,,30.2
2015,,30.9
2018,,30.4
2017,,30
2016,,30.4
2015,,31
2018,,33.6
2017,,32.4
2016,,36.2
2015,,36.9
2018,,33.6
2017,,33.5
2016,,34.7
2015,,35.9
2018,,27.5
2017,,27.7
2016,,28.7
2015,,30.1
2018,,26.9
2017,,27
2016,,28.4
2015,,28.9
2018,,31.7
2017,,30.5
2016,,32.3
2015,,33.1
2018,,29.3
2017,,29.8
2016,,29.7
2015,,30
2018,,26.7
2017,,27.8
2016,,29.3
2015,,29.2
2018,,27.5
2017,,29.3
2016,,30
2015,,30.5
2018,,28.3
2017,,28.6
2016,,30.3
2015,,30
2018,,32.4
2017,,32
2016,,32.6
2015,,33
2018,,33.3
2017,,33
2016,,33.3
2015,,34.5
2018,,32.3
2017,,32.3
2016,,33.3
2015,,34.2
2018,,31.3
2017,,30.5
2016,,32
2015,,32.3
2018,,32.5
2017,,34.2
2016,,35
2015,,33.1
2018,,35.3
2017,,35
2016,,35.4
2015,,33.7
2018,,34.7
2017,,34.7
2016,,35.8
2015,,36.7
2018,,35
2017,,34.9
2016,,36.7
2015,,35.8
2018,,32.7
2017,,34.1
2016,,33.8
2015,,34.1
2018,,31.6
2017,,31.6
2016,,31.7
2015,,33
2018,,33.6
2017,,34.5
2016,,35.9
2015,,35.9
2018,,35.2
2017,,36
2016,,34.5
2015,,34.6
2018,,26.2
2017,,27.1
2016,,28.7
2015,,28.4
2018,,25.7
2017,,25.5
2016,,27
2015,,26.6
2018,,29.6
2017,,30.2
2016,,30.6
2015,,30.5
2018,,28.2
2017,,29.6
2016,,29.9
2015,,30.3
2018,,28.1
2017,,29.7
2016,,30.3
2015,,31.2
2018,,31.7
2017,,32
2016,,33.6
2015,,33.7
2018,,31.6
2017,,32.5
2016,,34.1
2015,,35.4
2018,,29.1
2017,,32.2
2016,,31.8
2015,,33.5
2018,,31.7
2017,,32.1
2016,,32.1
2015,,31.6
2018,,30.5
2017,,31.2
2016,,31.3
2015,,32.1
2018,,27.2
2017,,28.3
2016,,30.3
2015,,30.7
2018,,27
2017,,27.7
2016,,29.1
2015,,27.9
2018,,28.1
2017,,29.9
2016,,30.3
2015,,30.8
2018,,30.3
2017,,30.4
2016,,32.5
2015,,35.8
2018,,29.1
2017,,30.3
2016,,30.4
2015,,30.5
2018,,26.1
2017,,26.5
2016,,27.3
2015,,28.1
2018,,28.5
2017,,28.8
2016,,29.3
2015,,31.3
2018,,36.4
2017,,37
2016,,38.4
2015,,38.1
2018,,25.1
2017,,26.2
2016,,26.6
2015,,28.2
2018,,27.9
2017,,29.7
2016,,29.4
2015,,30.2
2018,,35.2
2017,,34.1
2016,,37.2
2015,,36
2018,,30.2
2017,,29.6
2016,,32.1
2015,,32.6
2018,,34.8
2017,,35.6
2016,,37.1
2015,,36.9
2018,,31.5
2017,,31.4
2016,,31.9
2015,,32.2
2018,,26.6
2017,,26.2
2016,,28.2
2015,,28.6
2018,,28.5
2017,,30
2016,,31.2
2015,,33.3
2018,,33.4
2017,,35
2016,,36
2015,,36
2018,,35.2
2017,,36.5
2016,,37.7
2015,,39.1
2018,,34.9
2017,,35.8
2016,,36.5
2015,,37.3
2018,,33.3
2017,,33.2
2016,,33.9
2015,,34.4
2018,,31.7
2017,,32.3
2016,,33.6
2015,,33.8
2018,,33.1
2017,,31.5
2016,,32.8
2015,,34.3
2018,,30.9
2017,,31.9
2016,,33.5
2015,,33.8
2018,,30.7
2017,,30.3
2016,,33.2
2015,,33.2
2018,,28.2
2017,,29.1
2016,,28.2
2015,,28.7
2018,,31.9
2017,,33.4
2016,,35.5
2015,,32.2
2018,,29.2
2017,,29.7
2016,,30.5
2015,,32.1
2018,,30.4
2017,,33.6
2016,,34.5
2015,,34.4
2018,,30.1
2017,,31
2016,,31.7
2015,,32.2
2018,,29.3
2017,,31
2016,,32.4
2015,,31.8
2018,,29
2017,,30.5
2016,,31.3
2015,,32.2
2018,,34.7
2017,,36.3
2016,,37.1
2015,,37.4
2018,,24.2
2017,,23.9
2016,,24.4
2015,,25.3
2018,,38.7
2017,,38.9
2016,,41.1
2015,,40.4
2018,,34.1
2017,,34.5
2016,,35
2015,,35.4
2018,,30.7
2017,,30.6
2016,,31.9
2015,,31.5
2018,,27.4
2017,,28.1
2016,,30.7
2015,,31.8
2018,,29
2017,,29.7
2016,,31.2
2015,,32.4
2018,,35.2
2017,,38
2016,,39.9
2015,,39.3
