Year,Value,GeoCode
2017,3.2,
2016,3.2,
2015,3.5,
2018,2.8,
2017,2.8,
2016,2.9,
2015,3.5,
2018,3.2,
2017,3.5,
2016,3.7,
2015,3.7,
2018,3.0,
2017,3.4,
2016,3.5,
2015,3.9,
2018,2.7,
2017,2.7,
2016,2.8,
2015,2.8,
2018,3.5,
2017,3.7,
2016,3.7,
2015,3.9,
2018,3.4,
2017,3.4,
2016,3.6,
2015,3.0,
2018,2.9,
2017,2.6,
2016,2.8,
2015,2.7,
2018,2.8,
2017,2.9,
2016,3.3,
2015,3.2,
2018,2.9,
2017,2.7,
2016,2.7,
2015,2.7,
2018,3.2,
2017,3.0,
2016,2.9,
2015,3.2,
2018,2.7,
2017,2.8,
2016,3.1,
2015,3.0,
2018,2.6,
2017,2.5,
2016,2.6,
2015,2.9,
2018,3.0,
2017,2.9,
2016,3.2,
2015,3.5,
2018,2.6,
2017,2.9,
2016,3.0,
2015,3.2,
2018,3.1,
2017,3.1,
2016,3.1,
2015,3.4,
2018,2.8,
2017,2.6,
2016,2.8,
2015,3.1,
2018,3.0,
2017,3.7,
2016,3.6,
2015,3.5,
2018,2.8,
2017,3.4,
2016,3.3,
2015,3.8,
2018,2.6,
2017,2.7,
2016,2.8,
2015,2.7,
2018,3.3,
2017,3.6,
2016,3.8,
2015,3.8,
2018,2.8,
2017,2.8,
2016,3.0,
2015,2.9,
2018,3.5,
2017,3.2,
2016,2.9,
2015,2.9,
2018,2.8,
2017,3.0,
2016,3.0,
2015,3.1,
2018,2.3,
2017,2.3,
2016,2.7,
2015,2.6,
2018,2.5,
2017,2.4,
2016,2.5,
2015,2.7,
2018,2.6,
2017,2.7,
2016,3.0,
2015,3.0,
2018,2.6,
2017,3.0,
2016,3.0,
2015,3.1,
2018,3.2,
2017,3.1,
2016,3.5,
2015,3.3,
2018,2.5,
2017,2.6,
2016,2.7,
2015,2.7,
2018,2.8,
2017,2.9,
2016,2.9,
2015,3.1,
2018,2.9,
2017,3.1,
2016,3.2,
2015,3.6,
2018,2.6,
2017,2.9,
2016,2.7,
2015,2.8,
2018,3.1,
2017,3.1,
2016,3.2,
2015,3.7,
2018,2.7,
2017,2.8,
2016,2.8,
2015,3.0,
2018,2.4,
2017,2.5,
2016,2.4,
2015,2.6,
2018,2.9,
2017,2.5,
2016,2.6,
2015,2.5,
2018,3.0,
2017,3.0,
2016,3.2,
2015,3.1,
2018,2.5,
2017,2.6,
2016,2.5,
2015,2.6,
2018,3.1,
2017,2.7,
2016,2.9,
2015,2.9,
2018,3.1,
2017,3.0,
2016,2.9,
2015,3.1,
2018,2.8,
2017,3.0,
2016,2.9,
2015,2.9,
2018,2.3,
2017,2.5,
2016,2.4,
2015,2.5,
2018,2.9,
2017,3.1,
2016,4.0,
2015,3.4,
2018,2.8,
2017,2.7,
2016,3.0,
2015,3.1,
2018,3.1,
2017,3.5,
2016,3.6,
2015,3.6,
2018,3.2,
2017,3.2,
2016,3.6,
2015,3.6,
2018,3.0,
2017,2.9,
2016,2.9,
2015,2.9,
2018,4.5,
2017,5.0,
2016,5.0,
2015,5.0,
2018,3.4,
2017,3.6,
2016,3.4,
2015,3.1,
2018,2.9,
2017,2.8,
2016,3.1,
2015,2.8,
2018,2.5,
2017,2.4,
2016,2.3,
2015,2.4,
2018,3.1,
2017,2.9,
2016,3.3,
2015,3.4,
2018,2.5,
2017,2.6,
2016,2.7,
2015,2.6,
2018,2.6,
2017,2.9,
2016,2.8,
2015,3.1,
2018,3.1,
2017,3.1,
2016,3.3,
2015,3.3,
2018,3.1,
2017,2.9,
2016,3.3,
2015,3.1,
2018,2.7,
2017,2.8,
2016,2.9,
2015,3.1,
2018,2.6,
2017,2.9,
2016,2.7,
2015,3.0,
2018,2.8,
2017,2.9,
2016,3.0,
2015,2.8,
2018,2.6,
2017,2.6,
2016,2.7,
2015,2.7,
2018,2.8,
2017,2.6,
2016,2.6,
2015,2.5,
2018,2.6,
2017,2.7,
2016,2.7,
2015,2.9,
2018,3.4,
2017,3.5,
2016,3.4,
2015,3.2,
2018,3.5,
2017,3.8,
2016,3.6,
2015,3.5,
2018,2.8,
2017,2.9,
2016,2.6,
2015,2.7,
2018,3.0,
2017,3.4,
2016,3.4,
2015,3.8,
2018,2.6,
2017,2.5,
2016,3.0,
2015,3.0,
2018,2.7,
2017,3.1,
2016,3.1,
2015,2.9,
2018,2.7,
2017,2.6,
2016,3.3,
2015,2.9,
2018,2.9,
2017,3.0,
2016,2.7,
2015,2.7,
2018,3.4,
2017,3.2,
2016,3.5,
2015,3.7,
2018,3.6,
2017,4.7,
2016,4.2,
2015,5.3,
2018,3.0,
2017,3.1,
2016,3.0,
2015,3.5,
2018,2.9,
2017,2.5,
2016,2.9,
2015,2.8,
2018,3.0,
2017,3.1,
2016,3.2,
2015,3.2,
2018,3.1,
2017,3.7,
2016,3.2,
2015,3.5,
2018,2.6,
2017,2.9,
2016,2.8,
2015,2.7,
2018,2.4,
2017,2.4,
2016,2.5,
2015,2.6,
2018,2.8,
2017,2.6,
2016,2.9,
2015,2.9,
2018,2.5,
2017,2.6,
2016,2.6,
2015,2.8,
2018,2.2,
2017,2.2,
2016,2.3,
2015,2.3,
2018,2.8,
2017,2.8,
2016,2.9,
2015,3.1,
2018,2.4,
2017,2.7,
2016,2.8,
2015,2.9,
2018,3.7,
2017,3.7,
2016,3.5,
2015,3.5,
2018,2.9,
2017,3.4,
2016,3.6,
2015,3.2,
2018,2.7,
2017,2.7,
2016,2.6,
2015,2.6,
2018,3.1,
2017,2.9,
2016,3.3,
2015,3.1,
2018,3.6,
2017,3.3,
2016,3.3,
2015,3.7,
2018,3.0,
2017,2.8,
2016,3.1,
2015,3.5,
2018,2.7,
2017,3.0,
2016,4.3,
2015,2.8,
2018,3.2,
2017,3.7,
2016,3.7,
2015,3.7,
2018,3.1,
2017,2.9,
2016,3.3,
2015,3.9,
2018,3.2,
2017,3.0,
2016,3.2,
2015,3.2,
2018,3.1,
2017,3.2,
2016,3.1,
2015,3.1,
2018,2.7,
2017,2.6,
2016,2.5,
2015,2.5,
2018,3.4,
2017,3.2,
2016,4.1,
2015,3.4,
2018,2.8,
2017,2.4,
2016,3.0,
2015,3.0,
2018,3.0,
2017,3.2,
2016,3.2,
2015,3.7,
2018,2.9,
2017,2.9,
2016,3.1,
2015,3.6,
2018,2.3,
2017,2.4,
2016,2.5,
2015,2.3,
2018,2.4,
2017,2.6,
2016,3.1,
2015,2.8,
2018,2.5,
2017,2.9,
2016,3.8,
2015,3.1,
2018,2.7,
2017,3.0,
2016,2.9,
2015,3.2,
2018,3.4,
2017,3.5,
2016,3.5,
2015,3.8,
2018,2.4,
2017,2.7,
2016,3.2,
2015,3.0,
2018,2.6,
2017,2.4,
2016,2.9,
2015,2.8,
2018,2.8,
2017,3.3,
2016,3.1,
2015,3.5,
2018,3.1,
2017,2.9,
2016,3.6,
2015,3.6,
2018,3.9,
2017,3.9,
2016,3.9,
2015,3.4,
2018,2.2,
2017,2.2,
2016,2.3,
2015,2.3,
2018,2.6,
2017,2.5,
2016,2.7,
2015,2.8,
2018,2.5,
2017,2.7,
2016,2.7,
2015,2.7,
2018,2.6,
2017,2.5,
2016,2.9,
2015,2.8,
2018,2.8,
2017,2.7,
2016,3.5,
2015,3.2,
2018,3.1,
2017,3.0,
2016,3.3,
2015,3.2,
2018,2.2,
2017,2.3,
2016,2.6,
2015,2.8,
2018,2.3,
2017,2.3,
2016,2.3,
2015,2.3,
2018,2.9,
2017,2.8,
2016,2.9,
2015,3.3,
2018,2.6,
2017,2.6,
2016,2.6,
2015,2.6,
2018,2.2,
2017,2.3,
2016,2.3,
2015,2.4,
2018,2.3,
2017,2.6,
2016,2.6,
2015,2.9,
2018,2.6,
2017,2.6,
2016,2.6,
2015,2.5,
2018,2.8,
2017,2.6,
2016,3.0,
2015,2.9,
2018,2.9,
2017,3.0,
2016,3.0,
2015,3.2,
2018,2.6,
2017,2.9,
2016,2.8,
2015,3.0,
2018,2.8,
2017,2.6,
2016,2.9,
2015,2.7,
2018,3.1,
2017,3.4,
2016,3.1,
2015,3.1,
2018,3.0,
2017,3.4,
2016,3.2,
2015,3.1,
2018,3.1,
2017,3.4,
2016,3.3,
2015,3.4,
2018,3.1,
2017,3.0,
2016,3.7,
2015,3.7,
2018,2.7,
2017,2.9,
2016,2.8,
2015,3.4,
2018,3.0,
2017,3.1,
2016,2.9,
2015,3.2,
2018,2.9,
2017,3.4,
2016,3.4,
2015,3.8,
2018,3.4,
2017,3.8,
2016,3.1,
2015,3.8,
2018,2.2,
2017,2.4,
2016,2.4,
2015,2.4,
2018,2.3,
2017,2.2,
2016,2.2,
2015,2.1,
2018,2.7,
2017,2.7,
2016,2.7,
2015,2.7,
2018,2.6,
2017,2.7,
2016,2.5,
2015,2.7,
2018,2.4,
2017,2.6,
2016,2.6,
2015,2.8,
2018,2.8,
2017,2.9,
2016,3.1,
2015,3.0,
2018,2.8,
2017,3.0,
2016,3.0,
2015,3.3,
2018,2.6,
2017,2.8,
2016,3.1,
2015,3.6,
2018,3.0,
2017,3.3,
2016,3.3,
2015,2.6,
2018,2.7,
2017,2.9,
2016,2.8,
2015,3.1,
2018,2.4,
2017,2.5,
2016,2.5,
2015,2.7,
2018,2.5,
2017,2.6,
2016,2.8,
2015,2.5,
2018,2.5,
2017,2.5,
2016,2.5,
2015,2.6,
2018,2.6,
2017,2.6,
2016,2.8,
2015,2.9,
2018,2.4,
2017,2.5,
2016,2.7,
2015,2.8,
2018,2.2,
2017,2.3,
2016,2.2,
2015,2.4,
2018,2.5,
2017,2.5,
2016,2.5,
2015,2.6,
2018,3.1,
2017,3.0,
2016,3.1,
2015,3.0,
2018,2.2,
2017,2.2,
2016,2.4,
2015,2.4,
2018,2.4,
2017,2.5,
2016,2.4,
2015,2.6,
2018,3.2,
2017,3.0,
2016,3.4,
2015,3.3,
2018,2.7,
2017,2.6,
2016,3.0,
2015,2.9,
2018,3.0,
2017,3.1,
2016,2.9,
2015,3.1,
2018,2.5,
2017,2.3,
2016,2.5,
2015,2.5,
2018,2.3,
2017,2.2,
2016,2.4,
2015,2.3,
2018,2.4,
2017,2.5,
2016,2.4,
2015,2.6,
2018,2.7,
2017,3.5,
2016,3.5,
2015,3.4,
2018,3.0,
2017,3.2,
2016,3.5,
2015,3.7,
2018,3.4,
2017,3.1,
2016,3.1,
2015,3.5,
2018,3.3,
2017,3.1,
2016,3.0,
2015,3.3,
2018,2.9,
2017,2.7,
2016,3.0,
2015,3.2,
2018,3.0,
2017,2.8,
2016,3.0,
2015,3.3,
2018,2.7,
2017,2.8,
2016,3.0,
2015,3.1,
2018,2.6,
2017,2.5,
2016,3.1,
2015,3.4,
2018,2.2,
2017,2.3,
2016,2.5,
2015,2.2,
2018,2.0,
2017,2.5,
2016,2.6,
2015,2.3,
2018,2.3,
2017,2.4,
2016,2.6,
2015,2.6,
2018,2.4,
2017,2.6,
2016,2.5,
2015,3.0,
2018,2.5,
2017,2.6,
2016,2.4,
2015,2.6,
2018,2.6,
2017,2.6,
2016,2.8,
2015,2.7,
2018,2.4,
2017,2.7,
2016,2.4,
2015,2.4,
2018,2.8,
2017,3.1,
2016,3.3,
2015,3.5,
2018,2.0,
2017,2.0,
2016,2.1,
2015,2.2,
2018,4.5,
2017,4.3,
2016,5.0,
2015,5.0,
2018,3.4,
2017,3.2,
2016,3.5,
2015,3.8,
2018,2.7,
2017,2.7,
2016,3.0,
2015,2.9,
2018,2.2,
2017,2.3,
2016,2.4,
2015,2.7,
2018,2.4,
2017,2.3,
2016,2.7,
2015,2.8,
2018,3.0,
2017,3.3,
2016,3.4,
2015,3.2,
