Year,Value,GeoCode
2017,23533,
2018,24439,
2015,18117,
2016,17260,
2017,18092,
2018,18650,
2015,17510,
2016,17491,
2017,18371,
2018,19652,
2015,15946,
2016,16512,
2017,16837,
2018,18619,
2015,17674,
2016,19294,
2017,18643,
2018,21536,
2015,17193,
2016,18769,
2017,18948,
2018,19499,
2015,17652,
2016,19165,
2017,19232,
2018,21020,
2015,15256,
2016,15429,
2017,16263,
2018,17522,
2015,14865,
2016,15607,
2017,15322,
2018,16474,
2015,12241,
2016,12746,
2017,13879,
2018,13939,
2015,16617,
2016,16525,
2017,17190,
2018,18434,
2015,12549,
2016,13382,
2017,13940,
2018,14354,
2015,11942,
2016,12120,
2017,12472,
2018,13086,
2015,15100,
2016,13102,
2017,13407,
2018,16178,
2015,18226,
2016,19368,
2017,18132,
2015,17261,
2016,19593,
2017,17200,
2018,19106,
2015,12506,
2016,13115,
2017,14249,
2018,14867,
2015,13371,
2016,13562,
2017,14672,
2018,15161,
2015,14473,
2016,13903,
2017,14865,
2018,15932,
2015,14634,
2016,15265,
2017,15429,
2018,16658,
2015,12115,
2016,12373,
2017,12862,
2018,13712,
2015,15623,
2016,15758,
2017,15491,
2018,16634,
2015,12787,
2016,13239,
2017,13387,
2018,14989,
2015,13233,
2016,13696,
2017,14049,
2018,14715,
2015,14817,
2016,15140,
2017,15404,
2018,16155,
2015,13428,
2016,13991,
2017,15790,
2018,17836,
2015,14120,
2016,14499,
2017,14288,
2018,16647,
2015,11888,
2016,12006,
2017,12248,
2018,12889,
2015,14130,
2016,15212,
2017,15903,
2018,16911,
2015,18205,
2016,18843,
2017,19791,
2018,20223,
2015,15742,
2016,16409,
2017,16484,
2018,17736,
2015,16157,
2016,16152,
2017,16453,
2018,16896,
2015,15442,
2016,15223,
2017,14977,
2018,14677,
2015,17242,
2016,16700,
2017,17272,
2018,17504,
2015,14534,
2016,15090,
2017,15832,
2018,16658,
2015,13027,
2016,13171,
2017,13773,
2018,14586,
2015,16854,
2016,16496,
2017,17117,
2018,17758,
2015,13149,
2016,13319,
2017,13836,
2018,14574,
2015,14023,
2016,14425,
2017,14547,
2018,15172,
2015,16544,
2016,16570,
2017,17050,
2018,17753,
2015,14809,
2016,14817,
2017,14972,
2018,16153,
2015,16641,
2016,16624,
2017,17445,
2018,17160,
2015,12923,
2016,13156,
2017,13159,
2018,13977,
2015,12615,
2016,13157,
2017,12944,
2018,13398,
2015,19665,
2016,19824,
2017,20522,
2018,23889,
2015,15370,
2016,16056,
2017,16350,
2018,16783,
2015,9074,
2016,9454,
2017,9915,
2018,10173,
2015,12401,
2016,12246,
2017,12913,
2018,13193,
2015,10933,
2016,11094,
2017,11404,
2018,12143,
2015,16204,
2016,16761,
2017,17238,
2018,18031,
2015,14746,
2016,14917,
2017,15563,
2018,16191,
2015,12256,
2016,12521,
2017,13060,
2018,13483,
2015,12936,
2016,12653,
2017,13414,
2018,13249,
2015,10045,
2016,10041,
2017,9803,
2018,10740,
2015,12129,
2016,12607,
2017,12915,
2018,13366,
2015,10155,
2016,10230,
2017,10166,
2018,10653,
2015,7952,
2016,8164,
2017,8640,
2018,8889,
2015,9129,
2016,9520,
2017,9748,
2018,9928,
2015,9176,
2016,9328,
2017,9309,
2018,9829,
2015,9218,
2016,9142,
2017,9504,
2018,9569,
2015,13084,
2016,13407,
2017,13993,
2018,14578,
2015,15825,
2016,16515,
2017,16040,
2018,16532,
2015,15605,
2016,15852,
2017,16012,
2018,17210,
2015,14219,
2016,15085,
2017,15003,
2018,15275,
2015,13792,
2016,14161,
2017,14640,
2018,14976,
2015,12734,
2016,12552,
2017,12975,
2018,14088,
2015,10965,
2016,11149,
2017,11557,
2018,12159,
2015,17173,
2016,16860,
2017,17085,
2018,18103,
2015,14267,
2016,14423,
2017,14749,
2018,15542,
2015,16138,
2016,17720,
2017,17494,
2018,16691,
2015,14616,
2016,14448,
2017,15523,
2018,16548,
2015,15723,
2016,16305,
2017,16676,
2018,17568,
2015,13361,
2016,13735,
2017,13957,
2018,14407,
2015,8519,
2016,8913,
2017,8973,
2018,9159,
2015,7813,
2016,8408,
2017,8426,
2018,8830,
2015,9480,
2016,9922,
2017,10062,
2018,10517,
2015,9188,
2016,9148,
2017,9541,
2018,10123,
2015,10703,
2016,11053,
2017,11093,
2018,11487,
2015,11326,
2016,11369,
2017,11685,
2018,11857,
2015,11847,
2016,12273,
2017,12529,
2018,12933,
2015,7825,
2016,8041,
2017,8508,
2018,9090,
2015,14124,
2016,14417,
2017,15050,
2018,15293,
2015,11650,
2016,11767,
2017,12355,
2018,12849,
2015,13245,
2016,13488,
2017,13469,
2018,13888,
2015,8786,
2016,9054,
2017,9289,
2018,10344,
2015,10015,
2016,10022,
2017,10471,
2018,11311,
2015,11374,
2016,11807,
2017,11882,
2018,12650,
2015,9532,
2016,9920,
2017,11058,
2018,11811,
2015,9019,
2016,9517,
2017,9964,
2018,11965,
2015,11536,
2016,11754,
2017,11734,
2015,9662,
2016,10020,
2017,10449,
2018,11315,
2015,10456,
2016,10639,
2017,10942,
2018,11662,
2015,12538,
2016,12760,
2017,13324,
2018,14029,
2015,15204,
2016,14669,
2017,13539,
2018,15438,
2015,12335,
2016,12501,
2017,12744,
2018,13668,
2015,15487,
2016,15635,
2017,9109,
2018,15954,
2015,8517,
2016,8572,
2017,8904,
2018,9824,
2015,8894,
2016,9119,
2017,9087,
2018,9618,
2015,10195,
2016,11020,
2017,11448,
2018,11601,
2015,7430,
2016,6976,
2017,7123,
2018,7451,
2015,8453,
2016,8742,
2017,8924,
2018,9218,
2015,11698,
2016,12302,
2017,12073,
2018,12593,
2015,12433,
2016,12865,
2017,13341,
2018,14078,
2015,11495,
2016,11523,
2017,12166,
2018,12254,
2015,11955,
2016,12316,
2017,12582,
2018,12725,
2015,12636,
2016,12879,
2017,13376,
2018,14124,
2015,10483,
2016,10841,
2017,11336,
2018,12028,
2015,11599,
2016,11644,
2017,12186,
2018,12702,
2015,21940,
2016,21014,
2017,23998,
2018,23850,
2015,19735,
2016,19867,
2017,19499,
2018,20159,
2015,21485,
2016,22104,
2017,22573,
2018,23380,
2015,16464,
2016,18335,
2017,17686,
2018,19145,
2015,25231,
2016,23824,
2017,28921,
2018,32242,
2015,28350,
2016,23135,
2017,20607,
2018,22079,
2015,17931,
2016,17493,
2017,18117,
2018,18988,
2015,10944,
2016,10759,
2017,11321,
2018,11992,
2015,9466,
2016,9670,
2017,10056,
2018,10380,
2015,18841,
2016,19098,
2017,17788,
2018,18330,
2015,15119,
2016,15167,
2017,15394,
2018,16151,
2015,18429,
2016,17806,
2017,18214,
2018,20185,
2015,16089,
2016,16398,
2017,16851,
2018,17985,
2015,19880,
2016,22316,
2017,19095,
2018,22773,
2015,17131,
2016,17881,
2017,18187,
2018,21531,
2015,24020,
2016,27969,
2017,25349,
2018,26943,
2015,21179,
2016,10344,
2017,20119,
2018,21290,
2015,22275,
2016,23917,
2017,23598,
2015,19741,
2016,21216,
2017,21720,
2018,18672,
2015,18318,
2016,19749,
2017,20370,
2018,20268,
2015,17837,
2016,17992,
2017,18466,
2018,18686,
2015,16600,
2016,16481,
2017,16369,
2018,17405,
2015,16853,
2016,17252,
2017,17285,
2018,18668,
2015,15438,
2016,16151,
2017,16996,
2018,17969,
2015,10006,
2016,10158,
2017,11178,
2018,10940,
2015,9088,
2016,9236,
2017,9426,
2018,9784,
2015,11774,
2016,12208,
2017,12635,
2018,13248,
2015,7777,
2016,8081,
2017,8243,
2018,8558,
2015,10292,
2016,11600,
2017,11685,
2018,11782,
2015,8184,
2016,8584,
2017,8652,
2018,9028,
2015,11346,
2016,11843,
2017,11593,
2018,11729,
2015,11928,
2016,12720,
2017,12515,
2018,13316,
2015,9995,
2016,10399,
2017,10312,
2018,11076,
2015,9743,
2016,9970,
2017,10085,
2018,10405,
2015,10835,
2016,10997,
2017,11153,
2018,11264,
2015,10854,
2016,11104,
2017,11489,
2018,11914,
2015,8567,
2016,8749,
2017,9117,
2018,9477,
2015,9223,
2016,9191,
2017,9411,
2018,9955,
2015,10644,
2016,10666,
2017,11109,
2018,11609,
2015,10286,
2016,10546,
2017,10762,
2018,11433,
2015,9834,
2016,9776,
2017,10403,
2018,10826,
2015,12274,
2016,12364,
2017,12791,
2018,13279,
2015,12708,
2016,12977,
2017,13187,
2018,13737,
2015,10465,
2016,10702,
2017,11365,
2018,11641,
2015,9954,
2016,10323,
2017,10692,
2018,11123,
2015,9651,
2016,9473,
2017,9525,
2018,10308,
2015,9053,
2016,9221,
2017,9578,
2018,10276,
2015,9034,
2016,8994,
2017,9013,
2018,9634,
2015,8196,
2016,7882,
2017,7748,
2018,8238,
2015,5334,
2016,5378,
2017,5846,
2018,5905,
2015,8109,
2016,8201,
2017,8466,
2018,8877,
2015,7413,
2016,7381,
2017,7859,
2018,8009,
2015,8578,
2016,8632,
2017,9089,
2018,9173,
2015,13293,
2016,13613,
2017,13868,
2018,14364,
2015,7455,
2016,7370,
2017,7455,
2018,8005,
2015,6859,
2016,6920,
2017,6966,
2018,7217,
2015,11307,
2016,11557,
2017,11938,
2018,12437,
2015,10307,
2016,10515,
2017,10737,
2018,11732,
2015,10215,
2016,10033,
2017,10496,
2018,11089,
2015,10724,
2016,11025,
2017,11750,
2018,11998,
2015,8723,
2016,9112,
2017,9467,
2018,9596,
2015,12902,
2016,12891,
2017,13362,
2018,13705,
2015,13091,
2016,13225,
2017,15901,
2018,12525,
2015,11133,
2016,11676,
2017,11605,
2018,12079,
2015,12737,
2016,12679,
2017,13029,
2018,13322,
2015,15058,
2016,15538,
2017,15358,
2018,15502,
2015,13547,
2016,13828,
2017,14145,
2018,14501,
2015,11279,
2016,11620,
2017,11522,
2018,11953,
2015,12658,
2016,12665,
2017,13116,
2018,13490,
2015,10004,
2016,10270,
2017,10661,
2018,11085,
2015,10248,
2016,10372,
2017,10528,
2018,11153,
2015,12560,
2016,13059,
2017,13244,
2018,13959,
2015,12196,
2016,12339,
2017,12845,
2018,13543,
2015,10715,
2016,10924,
2017,11339,
2018,11452,
2015,10691,
2016,10696,
2017,10794,
2018,11500,
2015,9661,
2016,9916,
2017,10090,
2018,10548,
2015,12037,
2016,12509,
2017,13266,
2018,13859,
2015,11765,
2016,12179,
2017,12565,
2018,13206,
2015,10670,
2016,11265,
2017,11477,
2018,11975,
2015,8855,
2016,9029,
2017,9301,
2018,9683,
2015,11450,
2016,11349,
2017,11799,
2018,12223,
2015,9511,
2016,9631,
2017,10262,
2018,10583,
2015,11896,
2016,12008,
2017,12638,
2018,13166,
2015,9543,
2016,9460,
2017,9349,
2018,10101,
2015,11214,
2016,11342,
2017,11885,
2018,12157,
2015,11022,
2016,11328,
2017,11601,
2018,12216,
2015,11770,
2016,11465,
2017,12570,
2018,12932,
2015,11742,
2016,11633,
2017,12089,
2018,12912,
2015,11505,
2016,11673,
2017,11996,
2018,12927,
2015,11038,
2016,11186,
2017,11603,
2018,12030,
2015,9691,
2016,9951,
2017,10309,
2018,10780,
2015,13521,
2016,14135,
2017,14313,
2018,15135,
2015,10185,
2016,10600,
2017,10616,
2018,11145,
2015,9743,
2016,9912,
2017,10229,
2018,10939,
2015,11990,
2016,12467,
2017,12690,
2018,12994,
2015,12075,
2016,12584,
2017,12953,
2018,13524,
2015,12881,
2016,12976,
2017,13483,
2018,14576,
2015,8628,
2016,8809,
2017,9227,
2018,9907,
2015,11818,
2016,11933,
2017,11661,
2018,12648,
2015,11429,
2016,11614,
2017,11741,
2018,12271,
2015,11955,
2016,12366,
2017,12680,
2018,13365,
2015,13032,
2016,13087,
2017,13636,
2018,13786,
2015,13557,
2016,14179,
2017,14039,
2018,14984,
2015,11704,
2016,12147,
2017,12643,
2018,13527,
2015,10175,
2016,10755,
2017,10818,
2018,11243,
2015,9434,
2016,9601,
2017,9865,
2018,10491,
2015,9082,
2016,9013,
2017,9283,
2018,9739,
2015,9603,
2016,9759,
2017,9668,
2018,10440,
2015,10688,
2016,10745,
2017,11334,
2018,11885,
2015,10978,
2016,10875,
2017,11353,
2018,11666,
2015,9047,
2016,9280,
2017,9668,
2018,10093,
2015,8425,
2016,8412,
2017,8345,
2018,8691,
2015,10641,
2016,11099,
2017,11074,
2018,11198,
2015,9778,
2016,10133,
2017,10000,
2018,10332,
2015,9608,
2016,10049,
2017,10328,
2018,10963,
2015,9033,
2016,9430,
2017,9910,
2018,10278,
2015,9198,
2016,9788,
2017,10077,
2018,10047,
2015,10125,
2016,10325,
2017,10594,
2018,11259,
2015,10544,
2016,10846,
2017,11362,
2018,11960,
2015,9642,
2016,9729,
2017,10022,
2018,10895,
2015,10744,
2016,11155,
2017,11417,
2018,11775,
2015,10768,
2016,10947,
2017,11158,
2018,11743,
2015,10895,
2016,11457,
2017,11636,
2018,12271,
2015,8265,
2016,8530,
2017,8943,
2018,9244,
2015,11556,
2016,11806,
2017,12452,
2018,12814,
2015,10285,
2016,10794,
2017,11225,
2018,11913,
2015,9242,
2016,9309,
2017,9554,
2018,10286,
2015,10945,
2016,10828,
2017,11341,
2018,12317,
2015,8359,
2016,8625,
2017,8873,
2018,9204,
2015,8206,
2016,8712,
2017,8954,
2018,9487,
2015,8093,
2016,8067,
2017,8298,
2018,8847,
2015,9674,
2016,9836,
2017,10555,
2018,10889,
2015,10364,
2016,10565,
2017,11022,
2018,11495,
2015,7706,
2016,7853,
2017,8312,
2018,8866,
2015,10227,
2016,10457,
2017,10549,
2018,10825,
2015,8939,
2016,9190,
2017,9757,
2018,10308,
2015,10594,
2016,10795,
2017,10904,
2018,11473,
2015,12223,
2016,12163,
2017,12643,
2018,12055,
2015,10398,
2016,10696,
2017,11207,
2018,11575,
2015,15355,
2016,15319,
2017,14475,
2018,16445,
2015,10786,
2016,10920,
2017,11183,
2018,11719,
2015,9083,
2016,9070,
2017,9508,
2018,9815,
2015,10016,
2016,9739,
2017,10358,
2018,10667,
2015,12054,
2016,11845,
2017,12194,
2018,12680,
2015,8759,
2016,8761,
2017,9126,
2018,9566,
2015,9256,
2016,9276,
2017,9521,
2018,10101,
2015,8882,
2016,9229,
2017,9352,
2018,9602,
2015,8481,
2016,8426,
2017,8589,
2018,9275,
2015,12029,
2016,12349,
2017,12443,
2018,12989,
2015,11880,
2016,12084,
2017,12368,
2018,12805,
2015,10484,
2016,10856,
2017,11539,
2018,12263,
2015,9025,
2016,9277,
2017,9750,
2018,10279,
2015,9966,
2016,10599,
2017,10846,
2018,11859,
2015,9177,
2016,9432,
2017,9769,
2018,10059,
2015,9706,
2016,9991,
2017,10276,
2018,11088,
2015,8838,
2016,8869,
2017,9375,
2018,9850,
2015,10362,
2016,10505,
2017,10991,
2018,11535,
2015,9081,
2016,9214,
2017,9662,
2018,10074,
2015,7726,
2016,8144,
2017,8693,
2018,9034,
2015,11142,
2016,11380,
2017,11772,
2018,12540,
2015,12557,
2016,12853,
2017,13154,
2018,13443,
2015,9704,
2016,9765,
2017,10338,
2018,10757,
2015,10948,
2016,11668,
2017,11964,
2018,12567,
2015,10874,
2016,11252,
2017,11607,
2018,12277,
2015,11674,
2016,11833,
2017,11692,
2018,12153,
2015,10093,
2016,10250,
2017,10730,
2018,11249,
2015,9127,
2016,9340,
2017,9671,
2018,10251,
2015,8143,
2016,8029,
2017,8364,
2018,8740,
2015,8373,
2016,8573,
2017,8902,
2018,9444,
2015,9723,
2016,10168,
2017,10061,
2018,10490,
2015,6666,
2016,6720,
2017,7019,
2018,7354,
2015,6381,
2016,6390,
2017,6825,
2018,7236,
2015,7363,
2016,7512,
2017,7933,
2018,8246,
2015,6023,
2016,6222,
2017,6261,
2018,6669,
2015,7525,
2016,7872,
2017,7969,
2018,8302,
2015,9942,
2016,9901,
2017,10165,
2018,11195,
2015,16809,
2016,16351,
2017,17198,
2018,17756,
2015,8443,
2016,8823,
2017,8568,
2018,9437,
2015,10895,
2016,11035,
2017,11871,
2018,12126,
2015,10242,
2016,10662,
2017,10999,
2018,11390,
2015,13902,
2016,13849,
2017,13493,
2018,14139,
2015,12626,
2016,13107,
2017,13426,
2018,14189,
2015,11193,
2016,11760,
2017,12098,
2018,13024,
2015,10292,
2016,10580,
2017,10798,
2018,11574,
2015,9562,
2016,9866,
2017,10466,
2018,10918,
2015,10574,
2016,10837,
2017,10725,
2018,11381,
2015,10148,
2016,10324,
2017,10745,
2018,11418,
2015,15028,
2016,15072,
2017,15409,
2018,16272,
2015,14152,
2016,14312,
2017,14512,
2018,15333,
2015,11122,
2016,11461,
2017,11537,
2018,12232,
2015,7771,
2016,7828,
2017,8445,
2018,8874,
2015,7381,
2016,7531,
2017,8143,
2018,8256,
2015,11378,
2016,11993,
2017,12570,
2018,12792,
2015,10277,
2016,10787,
2017,11037,
2018,11817,
2015,12753,
2016,13096,
2017,13297,
2018,14105,
2015,10237,
2016,10440,
2017,11263,
2018,10034,
2015,11630,
2016,11869,
2017,12524,
2018,12774,
2015,8323,
2016,8373,
2017,8720,
2015,11071,
2016,11215,
2017,11403,
2018,12060,
2015,11827,
2016,12517,
2017,12404,
2018,13014,
2015,8158,
2016,8150,
2017,8558,
2018,9067,
2015,12648,
2016,12548,
2017,12684,
2018,13618,
2015,8487,
2016,9004,
2017,9418,
2018,9736,
2015,9882,
2016,10275,
2017,10673,
2018,11125,
2015,10024,
2016,10589,
2017,11169,
2018,11701,
2015,8891,
2016,9134,
2017,9602,
2018,10645,
2015,8388,
2016,7877,
2017,8317,
2018,9312,
2015,7007,
2016,7455,
2017,7443,
2018,8091,
2015,8585,
2016,8773,
2017,9120,
2018,9734,
2015,9123,
2016,8929,
2017,9874,
2015,10037,
2016,10286,
2017,10169,
2018,10868,
2015,9605,
2016,10230,
2017,10718,
2018,10730,
2015,9275,
2016,9845,
2017,10134,
2018,10557,
2015,9761,
2016,10072,
2017,10800,
2018,11736,
2015,6662,
2016,7349,
2017,7169,
2018,7829,
2015,10937,
2016,11566,
2017,11835,
2018,12354,
2015,10921,
2016,11226,
2017,11543,
2018,12355,
2015,10028,
2016,10389,
2017,10266,
2018,10813,
2015,7559,
2016,7804,
2017,8687,
2018,8642,
2015,8530,
2016,8553,
2017,8898,
2018,9333,
2015,11323,
2016,11696,
2017,12392,
2018,12363,
2015,9194,
2016,9278,
2017,9506,
2018,9970,
2015,13305,
2016,13470,
2017,14291,
2018,15271,
2015,11289,
2016,11640,
2017,12006,
2018,12395,
2015,5803,
2016,6036,
2017,6378,
2018,6815,
2015,7330,
2016,7630,
2017,8105,
2018,8549,
2015,7512,
2016,7565,
2017,7897,
2018,8044,
2015,8329,
2016,8462,
2017,8592,
2018,9061,
2015,7946,
2016,8369,
2017,8457,
2018,8772,
2015,7406,
2016,7926,
2017,7934,
2018,8494,
2015,9518,
2016,9977,
2017,10573,
2018,11111,
2015,12351,
2016,12956,
2017,12815,
2018,14079,
2015,13353,
2016,13811,
2017,14135,
2018,15284,
2015,9816,
2016,10094,
2017,10330,
2018,10871,
2015,10531,
2016,10786,
2017,10957,
2018,11453,
2015,10611,
2016,11026,
2017,11575,
2018,12014,
2015,9076,
2016,9130,
2017,9376,
2018,9734,
2015,10576,
2016,10861,
2017,11074,
2018,11681,
2015,9456,
2016,9538,
2017,9918,
2018,10575,
2015,8743,
2016,8663,
2017,8977,
2018,9698,
2015,11549,
2016,11296,
2017,11821,
2018,12019,
2015,7540,
2016,10311,
2017,10307,
2018,10818,
2015,9301,
2016,9851,
2017,10168,
2018,10754,
2015,8469,
2016,8673,
2017,9291,
2018,9895,
2015,9354,
2016,9724,
2017,9854,
2018,10252,
2015,10484,
2016,10544,
2017,11024,
2018,11528,
2015,9389,
2016,9529,
2017,10007,
2018,10499,
2015,7871,
2016,8329,
2017,8778,
2018,9302,
2015,11717,
2016,11992,
2017,12166,
2018,13231,
2015,11443,
2016,11641,
2017,12361,
2018,12958,
2015,11431,
2016,11007,
2017,11370,
2018,12256,
2015,12370,
2016,12580,
2017,12798,
2018,13005,
2015,11000,
2016,10941,
2017,11303,
2018,11701,
2015,10709,
2016,10694,
2017,11228,
2018,11426,
2015,11934,
2016,12137,
2017,12168,
2018,12839,
2015,10567,
2016,10985,
2017,11380,
2018,12015,
2015,8108,
2016,8643,
2017,8818,
2018,9270,
2015,6225,
2016,6617,
2017,6875,
2018,7225,
2015,9948,
2016,10210,
2017,10449,
2018,11039,
2015,8305,
2016,8503,
2017,8872,
2018,9399,
2015,9982,
2016,10097,
2017,9934,
2018,10781,
2015,9237,
2016,9746,
2017,10034,
2018,10714,
2015,7939,
2016,8221,
2017,8525,
2018,8971,
2015,10471,
2016,10850,
2017,11255,
2018,11864,
2015,10351,
2016,10241,
2017,11011,
2018,11046,
2015,10102,
2016,10702,
2017,11200,
2018,12001,
2015,10112,
2016,10767,
2017,10863,
2018,11089,
2015,19224,
2016,19281,
2017,20619,
2018,20876,
2015,12220,
2016,12288,
2017,13118,
2018,13685,
2015,11238,
2016,11571,
2017,12062,
2018,12344,
2015,12102,
2016,12351,
2017,12983,
2018,13215,
2015,19000,
2016,19803,
2017,21626,
2018,20657,
2015,17838,
2016,17925,
2017,18502,
2018,18385,
2015,10991,
2016,11352,
2017,12015,
2018,12442,
2015,14491,
2016,15396,
2017,15962,
2018,16324,
2015,18111,
2016,19558,
2017,19839,
2018,20222,
2015,17729,
2016,17522,
2017,17895,
2018,19774,
2015,11505,
2016,11865,
2017,12765,
2018,13367,
2015,11423,
2016,11629,
2017,11685,
2018,11966,
2015,11953,
2016,12279,
2017,12420,
2018,13083,
2015,11276,
2016,11818,
2017,11959,
2018,12559,
2015,9209,
2016,9425,
2017,9581,
2018,9783,
2015,12010,
2016,12459,
2017,12550,
2018,12948,
2015,10246,
2016,10285,
2017,10431,
2018,10803,
2015,12314,
2016,12189,
2017,12393,
2018,12790,
2015,9147,
2016,8865,
2017,9029,
2018,9521,
2015,14479,
2016,15165,
2017,14994,
2018,15804,
2015,14054,
2016,14296,
2017,15036,
2018,16490,
2015,14496,
2016,14427,
2017,14689,
2018,15649,
2015,16717,
2016,17071,
2017,17821,
2018,18623,
2015,15391,
2016,15160,
2017,15877,
2018,16429,
2015,13653,
2016,14138,
2017,14465,
2018,14970,
2015,6786,
2016,7189,
2017,7032,
2018,7538,
2015,10786,
2016,10608,
2017,11253,
2018,11879,
2015,11221,
2016,11851,
2017,12184,
2018,12978,
2015,12801,
2016,12505,
2017,12579,
2018,13077,
2015,15710,
2016,15646,
2017,16517,
2018,16717,
2015,15404,
2016,15769,
2017,15848,
2018,16788,
2015,16804,
2016,16158,
2017,17029,
2018,17463,
2015,14866,
2016,15102,
2017,15129,
2018,16016,
2015,16169,
2016,16613,
2017,16613,
2018,17327,
2015,16069,
2016,16200,
2017,17095,
2018,17701,
2015,16314,
2016,16452,
2017,16681,
2018,17230,
2015,14840,
2016,15155,
2017,15703,
2018,15910,
2015,12452,
2016,12832,
