Year,Value,GeoCode
2013,16.7,7.0
2012,17.6,7.0
2011,18.3,7.0
2010,19.0,7.0
2009,19.0,7.0
2021,10.5,8.0
2020,10.1,8.0
2019,9.3,8.0
2018,9.2,8.0
2017,8.4,8.0
2016,8.7,8.0
2015,8.4,8.0
2014,8.8,8.0
2013,9.3,8.0
2012,9.6,8.0
2011,9.8,8.0
2010,10.4,8.0
2009,10.6,8.0
2021,15.7,9.0
2020,15.1,9.0
2019,14.0,9.0
2018,13.5,9.0
2017,12.5,9.0
2016,12.6,9.0
2015,12.3,9.0
2014,12.8,9.0
2013,13.7,9.0
2012,14.2,9.0
2011,14.2,9.0
2010,15.2,9.0
2009,15.6,9.0
2021,14.8,10.0
2020,14.4,10.0
2019,13.4,10.0
2018,13.3,10.0
2017,12.6,10.0
2016,13.0,10.0
2015,12.5,10.0
2014,12.9,10.0
2013,13.7,10.0
2012,14.1,10.0
2011,14.5,10.0
2010,15.9,10.0
2009,16.3,10.0
2021,15.5,11.0
2020,14.2,11.0
2019,13.4,11.0
2018,13.9,11.0
2017,12.9,11.0
2016,13.6,11.0
2015,13.2,11.0
2014,13.5,11.0
2013,14.1,11.0
2012,14.3,11.0
2011,14.1,11.0
2010,14.6,11.0
2009,14.8,11.0
2021,16.0,12.0
2020,15.3,12.0
2019,14.4,12.0
2018,14.5,12.0
2017,13.7,12.0
2016,14.1,12.0
2015,13.6,12.0
2014,13.9,12.0
2013,14.9,12.0
2012,15.4,12.0
2011,16.3,12.0
2010,17.2,12.0
2009,17.4,12.0
2021,12.5,13.0
2020,11.6,13.0
2019,11.1,13.0
2018,11.2,13.0
2017,10.6,13.0
2016,10.6,13.0
2015,10.3,13.0
2014,10.3,13.0
2013,11.0,13.0
2012,11.7,13.0
2011,11.8,13.0
2010,12.7,13.0
2009,13.1,13.0
2021,12.4,14.0
2020,11.8,14.0
2019,11.4,14.0
2018,12.0,14.0
2017,11.3,14.0
2016,11.8,14.0
2015,11.4,14.0
2014,11.8,14.0
2013,12.6,14.0
2012,13.1,14.0
2011,13.4,14.0
2010,14.3,14.0
2009,14.4,14.0
2021,18.2,15.0
2020,17.5,15.0
2019,16.1,15.0
2018,15.5,15.0
2017,14.4,15.0
2016,15.1,15.0
2015,14.9,15.0
2014,15.7,15.0
2013,17.0,15.0
2012,17.9,15.0
2011,18.9,15.0
2010,20.4,15.0
2009,21.6,15.0
2021,15.2,16.0
2020,14.7,16.0
2019,13.9,16.0
2018,13.3,16.0
2017,12.3,16.0
2016,12.6,16.0
2015,12.5,16.0
2014,13.0,16.0
2013,14.2,16.0
2012,14.9,16.0
2011,15.6,16.0
2010,16.4,16.0
2009,16.7,16.0
2021,7.6,17.0
2020,7.2,17.0
2019,7.1,17.0
2018,7.3,17.0
2017,6.3,17.0
2016,6.5,17.0
2015,6.2,17.0
2014,6.1,17.0
2013,6.3,17.0
2012,6.2,17.0
2011,7.3,17.0
2010,8.1,17.0
2009,8.5,17.0
2021,13.4,18.0
2020,12.8,18.0
2019,11.9,18.0
2018,11.0,18.0
2017,10.3,18.0
2016,10.8,18.0
2015,11.0,18.0
2014,11.5,18.0
2013,12.8,18.0
2012,13.0,18.0
2011,13.4,18.0
2010,14.0,18.0
2009,14.0,18.0
2021,11.7,19.0
2020,10.8,19.0
2019,9.7,19.0
2018,9.5,19.0
2017,8.8,19.0
2016,9.2,19.0
2015,8.9,19.0
2014,8.9,19.0
2013,9.9,19.0
2012,10.4,19.0
2011,11.0,19.0
2010,10.8,19.0
2009,11.0,19.0
