Year,GeoCode,Value
2013,d12,39.65
2012,d12,39.61
2011,d12,39.44
2010,d12,39.22
2009,d12,39.08
2022,d13,32.86
2021,d13,32.87
2020,d13,32.86
2019,d13,32.87
2018,d13,32.86
2016,d13,32.86
2015,d13,32.87
2014,d13,32.86
2013,d13,32.87
2012,d13,32.86
2011,d13,32.86
2010,d13,32.87
2009,d13,32.88
2022,d14,39.27
2021,d14,39.26
2020,d14,39.2
2019,d14,39.19
2018,d14,39.17
2016,d14,39.09
2015,d14,38.92
2014,d14,38.91
2013,d14,38.91
2012,d14,38.75
2011,d14,38.59
2010,d14,38.47
2009,d14,38.3
2022,d15,34.89
2021,d15,34.54
2020,d15,34.52
2019,d15,34.53
2018,d15,34.42
2016,d15,34.36
2015,d15,34.12
2014,d15,34.12
2013,d15,34.12
2012,d15,34.08
2011,d15,33.98
2010,d15,33.9
2009,d15,33.42
2022,d16,43.24
2021,d16,42.47
2020,d16,42.13
2019,d16,41.97
2018,d16,41.97
2016,d16,42.12
2015,d16,42.07
2014,d16,41.94
2013,d16,41.9
2012,d16,41.53
2011,d16,40.84
2010,d16,40.03
2009,d16,38.29
2022,d18,38.42
2021,d18,38.42
2020,d18,38.42
2019,d18,38.38
2018,d18,38.35
2016,d18,39.0
2015,d18,38.04
2014,d18,38.05
2013,d18,38.01
2012,d18,37.91
2011,d18,37.41
2010,d18,35.56
2009,d18,35.11
2022,d19,31.01
2021,d19,31.0
2020,d19,30.79
2019,d19,30.77
2018,d19,30.79
2016,d19,30.92
2015,d19,30.03
2014,d19,29.99
2013,d19,28.93
2012,d19,28.85
2011,d19,27.24
2010,d19,26.37
2009,d19,25.94
2022,d171,38.23
2021,d171,38.19
2020,d171,37.8
2019,d171,37.86
2018,d171,38.13
2016,d171,36.89
2015,d171,34.18
2014,d171,34.07
2013,d171,32.7
2012,d171,32.69
2011,d171,32.28
2010,d171,31.91
2009,d171,31.54
2022,d172,38.23
2021,d172,38.19
2020,d172,37.8
2019,d172,37.86
2018,d172,38.13
2016,d172,36.89
2015,d172,34.18
2014,d172,34.07
2013,d172,32.7
2012,d172,32.69
2011,d172,32.28
2010,d172,31.91
2009,d172,31.54
2022,d173,38.23
2021,d173,38.19
2020,d173,37.8
2019,d173,37.86
2018,d173,38.13
2016,d173,36.89
2015,d173,34.18
2014,d173,34.07
2013,d173,32.7
2012,d173,32.69
2011,d173,32.28
2010,d173,31.91
2009,d173,31.54
2022,d174,38.23
2021,d174,38.19
2020,d174,37.8
2019,d174,37.86
2018,d174,38.13
2016,d174,36.89
2015,d174,34.18
2014,d174,34.07
2013,d174,32.7
2012,d174,32.69
2011,d174,32.28
2010,d174,31.91
2009,d174,31.54
