Year,Value,GeoCode
2015,19839.5,d8
2014,19838.12,d8
2013,19933.93,d8
2012,19995.85,d8
2011,20061.92,d8
2010,20279.83,d8
2009,20388.86,d8
2022,17400.67,d9
2021,17584.25,d9
2020,17727.64,d9
2019,17629.15,d9
2018,17657.62,d9
2017,17496.15,d9
2016,17507.87,d9
2015,17401.34,d9
2014,17426.8,d9
2013,17552.76,d9
2012,17714.91,d9
2011,17769.18,d9
2010,18080.74,d9
2009,18202.47,d9
2022,6583.22,d10
2021,6561.41,d10
2020,6579.96,d10
2019,6526.71,d10
2018,6544.46,d10
2017,6513.24,d10
2016,6503.97,d10
2015,6451.26,d10
2014,6437.93,d10
2013,6457.0,d10
2012,6503.71,d10
2011,6516.78,d10
2010,6625.29,d10
2009,6696.73,d10
2022,13274.16,d11
2021,13339.71,d11
2020,13331.34,d11
2019,13359.57,d11
2018,13617.94,d11
2017,17322.02,d11
2016,17611.62,d11
2015,17648.32,d11
2014,17704.28,d11
2013,17901.83,d11
2012,18097.86,d11
2011,18193.27,d11
2010,18396.33,d11
2009,15264.4,d11
2022,27694.13,d12
2021,27875.37,d12
2020,27836.92,d12
2019,27651.46,d12
2018,27852.56,d12
2017,27596.11,d12
2016,27511.2,d12
2015,27264.89,d12
2014,27141.95,d12
2013,27353.61,d12
2012,27413.6,d12
2011,27467.68,d12
2010,27666.67,d12
2009,27642.97,d12
2022,12123.69,d13
2021,12298.07,d13
2020,12388.31,d13
2019,12406.56,d13
2018,12561.68,d13
2017,12438.89,d13
2016,12488.58,d13
2015,12494.96,d13
2014,12532.57,d13
2013,12709.54,d13
2012,12901.61,d13
2011,12990.6,d13
2010,13313.3,d13
2009,13535.84,d13
2022,17875.16,d14
2021,18200.64,d14
2020,18271.34,d14
2019,18291.72,d14
2018,18529.3,d14
2017,17673.77,d14
2016,17709.07,d14
2015,17570.3,d14
2014,17605.6,d14
2013,17678.64,d14
2012,17900.79,d14
2011,18136.94,d14
2010,18407.18,d14
2009,18643.23,d14
2022,20375.05,d15
2021,20589.58,d15
2020,20628.76,d15
2019,20376.57,d15
2018,20349.56,d15
2017,20085.27,d15
2016,20079.56,d15
2015,19874.38,d15
2014,19794.44,d15
2013,20039.59,d15
2012,20155.69,d15
2011,20197.18,d15
2010,20499.81,d15
2009,20696.78,d15
2022,21548.74,d16
2021,21383.12,d16
2020,21399.37,d16
2019,21073.56,d16
2018,20920.13,d16
2017,20548.4,d16
2016,20468.26,d16
2015,20230.08,d16
2014,20100.86,d16
2013,20207.56,d16
2012,20188.65,d16
2011,20063.48,d16
2010,20082.4,d16
2009,20120.4,d16
2022,7233.22,d18
2021,7232.22,d18
2020,7250.62,d18
2019,7154.15,d18
2018,7010.94,d18
2017,6988.52,d18
2016,6982.53,d18
2015,6970.56,d18
2014,6998.0,d18
2013,7080.34,d18
2012,7087.33,d18
2011,7103.29,d18
2010,7159.68,d18
2009,7139.67,d18
2022,656.54,d19
2021,654.44,d19
2020,648.86,d19
2019,636.74,d19
2018,630.2,d19
2017,627.29,d19
2016,627.01,d19
2015,622.95,d19
2014,625.9,d19
2013,637.52,d19
2012,637.36,d19
2011,633.27,d19
2010,634.98,d19
2009,641.57,d19
2022,443.8,d171
2021,438.08,d171
2020,433.14,d171
2019,432.09,d171
2018,430.9,d171
2017,430.05,d171
2016,429.65,d171
2015,426.3,d171
2014,424.98,d171
2013,426.43,d171
2012,426.76,d171
2011,433.86,d171
2010,434.32,d171
2009,432.94,d171
2022,443.8,d172
2021,438.08,d172
2020,433.14,d172
2019,432.09,d172
2018,430.9,d172
2017,430.05,d172
2016,429.65,d172
2015,426.3,d172
2014,424.98,d172
2013,426.43,d172
2012,426.76,d172
2011,433.86,d172
2010,434.32,d172
2009,432.94,d172
2022,443.8,d173
2021,438.08,d173
2020,433.14,d173
2019,432.09,d173
2018,430.9,d173
2017,430.05,d173
2016,429.65,d173
2015,426.3,d173
2014,424.98,d173
2013,426.43,d173
2012,426.76,d173
2011,433.86,d173
2010,434.32,d173
2009,432.94,d173
2022,443.8,d174
2021,438.08,d174
2020,433.14,d174
2019,432.09,d174
2018,430.9,d174
2017,430.05,d174
2016,429.65,d174
2015,426.3,d174
2014,424.98,d174
2013,426.43,d174
2012,426.76,d174
2011,433.86,d174
2010,434.32,d174
2009,432.94,d174
